,page,product,link
1092,55,"Last sold on
      12/11/2024157 Norwood Street, Normanby41521m2$680,000(last sale price)",https://www.realestate.co.nz/property/157-norwood-street-normanby-dunedin-city-otago/68y73l7q
1093,55,"Last sold on
      12/11/202448 Barnes Drive, Caversham11387m2$333,000(last sale price)",https://www.realestate.co.nz/property/48-barnes-drive-caversham-dunedin-city-otago/dx30myxr
1094,55,"Last sold on
      12/11/202421 Magdala Street, Tainui31395m2$526,500(last sale price)",https://www.realestate.co.nz/property/21-magdala-street-tainui-dunedin-city-otago/z7z7z7wr
1095,55,"Last sold on
      12/11/202465 Nelson Street, Forbury311095m2$510,000(last sale price)",https://www.realestate.co.nz/property/65-nelson-street-forbury-dunedin-city-otago/mp78tw5wc
1096,55,"Last sold on
      12/11/202438 Waldron Crescent, Green Island436805m2$1,305,000(last sale price)",https://www.realestate.co.nz/property/38-waldron-crescent-green-island-dunedin-city-otago/jl45qsbs
1097,55,"Last sold on
      12/11/202499 Wingatui Road, Mosgiel42759m2$1,200,000(last sale price)",https://www.realestate.co.nz/property/99-wingatui-road-mosgiel-dunedin-city-otago/ylgjs781d
1098,55,"Last sold on
      12/11/20244 Traquair Street, Corstorphine41632m2$600,000(last sale price)",https://www.realestate.co.nz/property/4-traquair-street-corstorphine-dunedin-city-otago/4n90vszr
1099,55,"Last sold on
      11/11/2024650 George Street, North Dunedin5$10,400,000(last sale price)",https://www.realestate.co.nz/property/650-george-street-north-dunedin-dunedin-city-otago/9wh3p9qr
1100,56,"Last sold on
      11/11/202487 Jeffery Street, Andersons Bay541862m2$970,000(last sale price)",https://www.realestate.co.nz/property/87-jeffery-street-andersons-bay-dunedin-city-otago/yf79pdvr
1101,56,"Last sold on
      11/11/202444D Grove Street, Saint Kilda21$457,000(last sale price)",https://www.realestate.co.nz/property/44d-grove-street-saint-kilda-dunedin-city-otago/fbtwkv3r
1102,56,"Last sold on
      11/11/20246 Craddock Place, Waldronville32855m2$910,000(last sale price)",https://www.realestate.co.nz/property/6-craddock-place-waldronville-dunedin-city-otago/y6cgf9ds
1103,56,"Last sold on
      11/11/20247 Queen Street, Mosgiel321012m2$705,058(last sale price)",https://www.realestate.co.nz/property/7-queen-street-mosgiel-dunedin-city-otago/q74g69ks
1104,56,"Last sold on
      11/11/202416 Fox Street, Port Chalmers31769m2$657,000(last sale price)",https://www.realestate.co.nz/property/16-fox-street-port-chalmers-dunedin-city-otago/2q5dg94q
1105,56,"Last sold on
      11/11/202455 Greenock Street, Kaikorai31382m2$548,000(last sale price)",https://www.realestate.co.nz/property/55-greenock-street-kaikorai-dunedin-city-otago/9k1pkmhr
1106,56,"Last sold on
      11/11/20246 Marett Street, Macandrew Bay1594m2$501,000(last sale price)",https://www.realestate.co.nz/property/6-marett-street-macandrew-bay-dunedin-city-otago/w4w4w45r
1107,56,"Last sold on
      11/11/202430 Erin Street, Roslyn22398m2$750,000(last sale price)",https://www.realestate.co.nz/property/30-erin-street-roslyn-dunedin-city-otago/3lpcnjgr
1108,56,"Last sold on
      11/11/202429C Bay Road, Warrington311030m2$700,000(last sale price)",https://www.realestate.co.nz/property/29c-bay-road-warrington-dunedin-city-otago/8c6pxtlmk
1109,56,"Last sold on
      11/11/202474 Ann Street, Kaikorai52472m2$895,000(last sale price)",https://www.realestate.co.nz/property/74-ann-street-kaikorai-dunedin-city-otago/qlc1l2gr
1110,56,"Last sold on
      11/11/20242 Islington Street, North East Valley21281m2$500,000(last sale price)",https://www.realestate.co.nz/property/2-islington-street-north-east-valley-dunedin-city-otago/twkvq68q
1111,56,"Last sold on
      11/11/20241 Bath Street, Brighton311161m2$590,000(last sale price)",https://www.realestate.co.nz/property/1-bath-street-brighton-dunedin-city-otago/fv7m1fgs
1112,56,"Last sold on
      11/11/2024117 Tirohanga Road, North Taieri312.07ha$675,000(last sale price)",https://www.realestate.co.nz/property/117-tirohanga-road-north-taieri-dunedin-city-otago/wYyztH8Xk
1113,56,"Last sold on
      08/11/202419 Larkworthy Street, Saint Kilda31372m2$500,000(last sale price)",https://www.realestate.co.nz/property/19-larkworthy-street-saint-kilda-dunedin-city-otago/z7z7z74r
1114,56,"Last sold on
      08/11/202442 School Street, Kaikorai22420m2$841,000(last sale price)",https://www.realestate.co.nz/property/42-school-street-kaikorai-dunedin-city-otago/zv1jbfgr
1115,56,"Last sold on
      08/11/202480 Cherry Drive, Mosgiel31634m2$655,000(last sale price)",https://www.realestate.co.nz/property/80-cherry-drive-mosgiel-dunedin-city-otago/4n90vsms
1116,56,"Last sold on
      08/11/2024865 George Street, North Dunedin41302m2$635,000(last sale price)",https://www.realestate.co.nz/property/865-george-street-north-dunedin-dunedin-city-otago/46l98ksr
1117,56,"Last sold on
      08/11/20247 Mure Street, Mosgiel22301m2$800,000(last sale price)",https://www.realestate.co.nz/property/7-mure-street-mosgiel-dunedin-city-otago/8jfxznls
1118,56,"Last sold on
      08/11/202443 Sunbury Street, Andersons Bay312149m2$810,000(last sale price)",https://www.realestate.co.nz/property/43-sunbury-street-andersons-bay-dunedin-city-otago/12mp78tr
1119,56,"Last sold on
      08/11/2024878 Brighton Road, Ocean View11507m2$550,000(last sale price)",https://www.realestate.co.nz/property/878-brighton-road-ocean-view-dunedin-city-otago/98k517fs
1120,57,"Last sold on
      08/11/202431 Stewart Street, Waikouaiti311419m2$540,000(last sale price)",https://www.realestate.co.nz/property/31-stewart-street-waikouaiti-dunedin-city-otago/l396t43q
1121,57,"Last sold on
      08/11/20245 Mcdonald Street, Brockville2683m2$380,000(last sale price)",https://www.realestate.co.nz/property/5-mcdonald-street-brockville-dunedin-city-otago/mq3ss2jr
1122,57,"Last sold on
      08/11/202415 Fawcett Street, South Dunedin31283m2$410,000(last sale price)",https://www.realestate.co.nz/property/15-fawcett-street-south-dunedin-dunedin-city-otago/wp6dby2r
1123,57,"Last sold on
      08/11/202423 Solar Terrace, Broad Bay31800m2$645,000(last sale price)",https://www.realestate.co.nz/property/23-solar-terrace-broad-bay-dunedin-city-otago/243zrf7r
1124,57,"Last sold on
      08/11/202428 Wickliffe Street, Mosgiel31855m2$700,000(last sale price)",https://www.realestate.co.nz/property/28-wickliffe-street-mosgiel-dunedin-city-otago/g81vngns
1125,57,"Last sold on
      07/11/20243A Brugh Place, Waverley41853m2$745,000(last sale price)",https://www.realestate.co.nz/property/3a-brugh-place-waverley-dunedin-city-otago/3vdrwttr
1126,57,"Last sold on
      07/11/202453 Tweed Street, Roslyn31403m2$670,000(last sale price)",https://www.realestate.co.nz/property/53-tweed-street-roslyn-dunedin-city-otago/0l6sd0fr
1127,57,"Last sold on
      07/11/202485A Tahuna Road, Tainui211190m2$393,000(last sale price)",https://www.realestate.co.nz/property/85a-tahuna-road-tainui-dunedin-city-otago/t3dq09wr
1128,57,"Last sold on
      07/11/202418 Stephen Street, Halfway Bush41551m2$600,000(last sale price)",https://www.realestate.co.nz/property/18-stephen-street-halfway-bush-dunedin-city-otago/qg0bhfcr
1129,57,"Last sold on
      07/11/2024434 Highgate, Maori Hill541919m2$3,100,000(last sale price)",https://www.realestate.co.nz/property/434-highgate-maori-hill-dunedin-city-otago/z4h2tsfr
1130,57,"Last sold on
      07/11/20242 Pinfold Place, Mosgiel321234m2$980,000(last sale price)",https://www.realestate.co.nz/property/2-pinfold-place-mosgiel-dunedin-city-otago/8c6pxtyzd
1131,57,"Last sold on
      07/11/202426 Tomkins Street, Green Island41617m2$607,500(last sale price)",https://www.realestate.co.nz/property/26-tomkins-street-green-island-dunedin-city-otago/38bb6y9r
1132,57,"Last sold on
      07/11/20248 Cavan Place, Mosgiel42818m2$985,000(last sale price)",https://www.realestate.co.nz/property/8-cavan-place-mosgiel-dunedin-city-otago/sl396tyzd
1133,57,"Last sold on
      07/11/20249 Marett Street, Macandrew Bay31627m2$402,000(last sale price)",https://www.realestate.co.nz/property/9-marett-street-macandrew-bay-dunedin-city-otago/91q9r45r
1134,57,"Last sold on
      07/11/202423 Glencairn Street, North East Valley41842m2$651,000(last sale price)",https://www.realestate.co.nz/property/23-glencairn-street-north-east-valley-dunedin-city-otago/nmh8xh9q
1135,57,"Last sold on
      06/11/202413A Wesley Street, South Dunedin32244m2$564,000(last sale price)",https://www.realestate.co.nz/property/13a-wesley-street-south-dunedin-dunedin-city-otago/S1JxG9WYk
1136,57,"Last sold on
      06/11/2024206 Somerville Street, Shiel Hill421015m2$1,090,000(last sale price)",https://www.realestate.co.nz/property/206-somerville-street-shiel-hill-dunedin-city-otago/cb2ly2tr
1137,57,"Last sold on
      06/11/202419 Malvern Street, Woodhaugh41506m2$490,000(last sale price)",https://www.realestate.co.nz/property/19-malvern-street-woodhaugh-dunedin-city-otago/9ZgRPxLk
1138,57,"Last sold on
      06/11/2024240 Larnach Road, Waverley1563m2$630,000(last sale price)",https://www.realestate.co.nz/property/240-larnach-road-waverley-dunedin-city-otago/vsty5htr
1139,57,"Last sold on
      06/11/20249 Ballance Street, Caversham21373m2$425,000(last sale price)",https://www.realestate.co.nz/property/9-ballance-street-caversham-dunedin-city-otago/fn88pjxr
1140,58,"Last sold on
      06/11/202416 Watkins Street, Purakaunui211012m2$497,500(last sale price)",https://www.realestate.co.nz/property/16-watkins-street-purakaunui-dunedin-city-otago/7t0s542q
1141,58,"Last sold on
      06/11/202447 Connell Street, Waverley32880m2$1,370,000(last sale price)",https://www.realestate.co.nz/property/47-connell-street-waverley-dunedin-city-otago/9k1pkm6r
1142,58,"Last sold on
      06/11/202440 Collins Street, Waikouaiti41933m2$455,000(last sale price)",https://www.realestate.co.nz/property/40-collins-street-waikouaiti-dunedin-city-otago/lzyjqh4q
1143,58,"Last sold on
      06/11/202438 Highcliff Road, Andersons Bay21420m2$560,000(last sale price)",https://www.realestate.co.nz/property/38-highcliff-road-andersons-bay-dunedin-city-otago/pkmwb0vr
1144,58,"Last sold on
      06/11/202419 Haggart Street, Mosgiel8218m2$1,000,000(last sale price)",https://www.realestate.co.nz/property/19-haggart-street-mosgiel-dunedin-city-otago/rjhn0kcs
1145,58,"Last sold on
      06/11/202443A Glengyle Street, Vauxhall506m2$690,000(last sale price)",https://www.realestate.co.nz/property/43a-glengyle-street-vauxhall-dunedin-city-otago/plhd95sr
1146,58,"Last sold on
      06/11/202428 Riccarton Road East, East Taieri411635m2$1,080,000(last sale price)",https://www.realestate.co.nz/property/28-riccarton-road-east-east-taieri-dunedin-city-otago/s7wrt2s3c
1147,58,"Last sold on
      06/11/202465 Kaikorai Valley Road, Kaikorai31711m2$674,700(last sale price)",https://www.realestate.co.nz/property/65-kaikorai-valley-road-kaikorai-dunedin-city-otago/l396t4gr
1148,58,"Recently sold18 Hart Street, Belleknowes31559m2Price is not yet confirmed",https://www.realestate.co.nz/property/18-hart-street-belleknowes-dunedin-city-otago/dp84bvgr
1149,58,"Last sold on
      06/11/202430E Riccarton Road East, East Taieri321262m2$1,318,000(last sale price)",https://www.realestate.co.nz/property/30e-riccarton-road-east-east-taieri-dunedin-city-otago/pcnj02s3c
1150,58,"Last sold on
      05/11/202424 Botting Place, Waverley41546m2$845,000(last sale price)",https://www.realestate.co.nz/property/24-botting-place-waverley-dunedin-city-otago/wdmj4ftr
1151,58,"Last sold on
      05/11/20248 Park Street, Mosgiel211m2$710,000(last sale price)",https://www.realestate.co.nz/property/8-park-street-mosgiel-dunedin-city-otago/j2pf85ks
1152,58,"Last sold on
      05/11/202464 Bernera Street, Karitane21677m2$460,000(last sale price)",https://www.realestate.co.nz/property/64-bernera-street-karitane-dunedin-city-otago/9r4dln2q
1153,58,"Last sold on
      05/11/202419 Melbourne Street, South Dunedin31467m2$305,000(last sale price)",https://www.realestate.co.nz/property/19-melbourne-street-south-dunedin-dunedin-city-otago/jz672q2r
1154,58,"Last sold on
      05/11/202430 Beach Road, Purakaunui31759m2$465,000(last sale price)",https://www.realestate.co.nz/property/30-beach-road-purakaunui-dunedin-city-otago/dyv5w02q
1155,58,"Last sold on
      05/11/20241 Featherston Street, Macandrew Bay1809m2$565,000(last sale price)",https://www.realestate.co.nz/property/1-featherston-street-macandrew-bay-dunedin-city-otago/kb9ftc6r
1156,58,"Last sold on
      05/11/2024218 Gladstone Road North, Mosgiel421425m2$1,160,000(last sale price)",https://www.realestate.co.nz/property/218-gladstone-road-north-mosgiel-dunedin-city-otago/37gt7r9v
1157,58,"Last sold on
      05/11/2024604 Great King Street, North Dunedin62202m2$3,640,000(last sale price)",https://www.realestate.co.nz/property/604-great-king-street-north-dunedin-dunedin-city-otago/bxcr05qr
1158,58,"Last sold on
      05/11/202419 District Road, Roseneath11012m2$645,000(last sale price)",https://www.realestate.co.nz/property/19-district-road-roseneath-dunedin-city-otago/rxkqcj5q
1159,58,"Last sold on
      05/11/202443 Greenacres Street, Macandrew Bay31847m2$695,000(last sale price)",https://www.realestate.co.nz/property/43-greenacres-street-macandrew-bay-dunedin-city-otago/ncswp65r
1160,59,"Last sold on
      04/11/202461 Wesley Street, South Dunedin31530m2$450,000(last sale price)",https://www.realestate.co.nz/property/61-wesley-street-south-dunedin-dunedin-city-otago/vkz2wd2r
1161,59,"Last sold on
      04/11/202448 Cannington Road, Maori Hill41564m2$750,000(last sale price)",https://www.realestate.co.nz/property/48-cannington-road-maori-hill-dunedin-city-otago/y8z3mkbr
1162,59,"Last sold on
      04/11/202442 Aytoun Street, Waverley32562m2$750,000(last sale price)",https://www.realestate.co.nz/property/42-aytoun-street-waverley-dunedin-city-otago/952zwstr
1163,59,"Last sold on
      04/11/2024132 Centennial Avenue, Helensburgh1934m2$620,000(last sale price)",https://www.realestate.co.nz/property/132-centennial-avenue-helensburgh-dunedin-city-otago/rrgwzscr
1164,59,"Last sold on
      04/11/202455 Scobie Road, Waverley21506m2$580,000(last sale price)",https://www.realestate.co.nz/property/55-scobie-road-waverley-dunedin-city-otago/l2fqwysr
1165,59,"Last sold on
      04/11/20245 Glengyle Street, Vauxhall32655m2$1,183,000(last sale price)",https://www.realestate.co.nz/property/5-glengyle-street-vauxhall-dunedin-city-otago/vy147btr
1166,59,"Last sold on
      04/11/202453B Rutherford Street, Caversham211m2$460,000(last sale price)",https://www.realestate.co.nz/property/53b-rutherford-street-caversham-dunedin-city-otago/jbfthhyr
1167,59,"Last sold on
      04/11/2024114 Cliffs Road, Saint Clair42635m2$1,200,000(last sale price)",https://www.realestate.co.nz/property/114-cliffs-road-saint-clair-dunedin-city-otago/9xcmnh0r
1168,59,"Last sold on
      04/11/2024400 Pine Hill Road, Pine Hill42469m2$685,000(last sale price)",https://www.realestate.co.nz/property/400-pine-hill-road-pine-hill-dunedin-city-otago/fky9Z92Zk
1169,59,"Last sold on
      04/11/2024161 Melbourne Street, South Dunedin31283m2$345,000(last sale price)",https://www.realestate.co.nz/property/161-melbourne-street-south-dunedin-dunedin-city-otago/0d32cz2r
1170,59,"Last sold on
      04/11/202411 Nelson Street, Forbury32956m2$650,000(last sale price)",https://www.realestate.co.nz/property/11-nelson-street-forbury-dunedin-city-otago/zkgn4x7wc
1171,59,"Last sold on
      04/11/2024250C Gladstone Road North, Mosgiel424356m2$1,350,000(last sale price)",https://www.realestate.co.nz/property/250c-gladstone-road-north-mosgiel-dunedin-city-otago/txMGqnfYk
1172,59,"Last sold on
      01/11/202438 Thames Street, Mosgiel33527m2$930,000(last sale price)",https://www.realestate.co.nz/property/38-thames-street-mosgiel-dunedin-city-otago/1mtlzyms
1173,59,"Last sold on
      01/11/2024187 Wingatui Road, Mosgiel42783m2$985,000(last sale price)",https://www.realestate.co.nz/property/187-wingatui-road-mosgiel-dunedin-city-otago/p9wh3pcs
1174,59,"Last sold on
      01/11/202419 Walton Park Avenue, Fairfield42659m2$840,100(last sale price)",https://www.realestate.co.nz/property/19-walton-park-avenue-fairfield-dunedin-city-otago/k7s8mxds
1175,59,"Last sold on
      01/11/202415 Glenross Street, Glenross31577m2$650,000(last sale price)",https://www.realestate.co.nz/property/15-glenross-street-glenross-dunedin-city-otago/z7z7z7hr
1176,59,"Last sold on
      01/11/2024195 Otokia-kuri Bush Road East, Brighton312.02ha$830,000(last sale price)",https://www.realestate.co.nz/property/195-otokia-kuri-bush-road-east-brighton-dunedin-city-otago/k6xrpq9yc
1177,59,"Last sold on
      01/11/2024387 High Street, Dunedin Central42802m2$1,380,000(last sale price)",https://www.realestate.co.nz/property/387-high-street-dunedin-central-dunedin-city-otago/fdkxg7nr
1178,59,"Last sold on
      01/11/20248 Norwood Street, Normanby62708m2$610,000(last sale price)",https://www.realestate.co.nz/property/8-norwood-street-normanby-dunedin-city-otago/pv6rjh7q
1179,59,"Last sold on
      01/11/202435D Factory Road, Mosgiel21169m2$565,000(last sale price)",https://www.realestate.co.nz/property/35d-factory-road-mosgiel-dunedin-city-otago/cCBH7yLYk
1180,60,"Last sold on
      01/11/2024493 South Road, Calton Hill21736m2$440,000(last sale price)",https://www.realestate.co.nz/property/493-south-road-calton-hill-dunedin-city-otago/d26v0nxr
1181,60,"Last sold on
      01/11/202442 Mcfadden Drive, Mosgiel3914m2$1,300,000(last sale price)",https://www.realestate.co.nz/property/42-mcfadden-drive-mosgiel-dunedin-city-otago/yyn25zks
1182,60,"Last sold on
      01/11/202490 High Street, Mosgiel41706m2$705,000(last sale price)",https://www.realestate.co.nz/property/90-high-street-mosgiel-dunedin-city-otago/xp21mtns
1183,60,"Last sold on
      01/11/202478A Gladstone Road, Dalmore11244m2$350,000(last sale price)",https://www.realestate.co.nz/property/78a-gladstone-road-dalmore-dunedin-city-otago/v1jbft9q
1184,60,"Last sold on
      01/11/202496 Elgin Road, Kenmure31534m2$592,500(last sale price)",https://www.realestate.co.nz/property/96-elgin-road-kenmure-dunedin-city-otago/g5kph0mr
1185,60,"Last sold on
      01/11/202482 Mission Cove, Company Bay22531m2$880,000(last sale price)",https://www.realestate.co.nz/property/82-mission-cove-company-bay-dunedin-city-otago/0c7kfs81d
1186,60,"Last sold on
      01/11/20244 Burgess Street, Green Island31727m2$523,000(last sale price)",https://www.realestate.co.nz/property/4-burgess-street-green-island-dunedin-city-otago/qwyxskbs
1187,60,"Last sold on
      01/11/2024121 Stornoway Street, Karitane21506m2$510,000(last sale price)",https://www.realestate.co.nz/property/121-stornoway-street-karitane-dunedin-city-otago/1z04cq2q
1188,60,"Last sold on
      01/11/202478B Gladstone Road, Dalmore11182m2$350,000(last sale price)",https://www.realestate.co.nz/property/78b-gladstone-road-dalmore-dunedin-city-otago/pjwq2x9q
1189,60,"Last sold on
      01/11/202450 Highgate, Belleknowes31713m2$750,000(last sale price)",https://www.realestate.co.nz/property/50-highgate-belleknowes-dunedin-city-otago/cwcwcwgr
1190,60,"Last sold on
      01/11/202440 Bell Crescent, Concord31739m2$580,000(last sale price)",https://www.realestate.co.nz/property/40-bell-crescent-concord-dunedin-city-otago/n0kb9f8r
1191,60,"Last sold on
      01/11/202410 Highgate, Belleknowes32622m2$1,270,000(last sale price)",https://www.realestate.co.nz/property/10-highgate-belleknowes-dunedin-city-otago/s607vwgr
1192,60,"Last sold on
      01/11/20243 Falcon Street, Roslyn43541m2$960,000(last sale price)",https://www.realestate.co.nz/property/3-falcon-street-roslyn-dunedin-city-otago/xkqcj5gr
1193,60,"Last sold on
      31/10/202412 Mission Cove, Company Bay431403m2$1,400,000(last sale price)",https://www.realestate.co.nz/property/12-mission-cove-company-bay-dunedin-city-otago/mgdfks7r
1194,60,"Last sold on
      31/10/202448 Doon Street, Mosgiel31634m2$620,000(last sale price)",https://www.realestate.co.nz/property/48-doon-street-mosgiel-dunedin-city-otago/twfh12ms
1195,60,"Last sold on
      31/10/20247 Slant Street, Careys Bay22549m2$390,000(last sale price)",https://www.realestate.co.nz/property/7-slant-street-careys-bay-dunedin-city-otago/f3y08q4q
1196,60,"Last sold on
      31/10/202427 Stephen Street, Halfway Bush31615m2$633,500(last sale price)",https://www.realestate.co.nz/property/27-stephen-street-halfway-bush-dunedin-city-otago/f79pddcr
1197,60,"Last sold on
      31/10/202469 Ascot Street, Saint Kilda31584m2$520,000(last sale price)",https://www.realestate.co.nz/property/69-ascot-street-saint-kilda-dunedin-city-otago/9vmlr33r
1198,60,"Last sold on
      31/10/2024214 Musselburgh Rise, Andersons Bay31587m2$610,000(last sale price)",https://www.realestate.co.nz/property/214-musselburgh-rise-andersons-bay-dunedin-city-otago/b6t8hkvr
1199,60,"Last sold on
      31/10/2024102 Mission Cove, Company Bay32634m2$900,000(last sale price)",https://www.realestate.co.nz/property/102-mission-cove-company-bay-dunedin-city-otago/fqwyxs7r
1200,61,"Last sold on
      31/10/2024241 Ravensbourne Road, Ravensbourne21935m2$400,000(last sale price)",https://www.realestate.co.nz/property/241-ravensbourne-road-ravensbourne-dunedin-city-otago/zxn6jp6q
1201,61,"Last sold on
      31/10/202418 Armadale Street, Mosgiel4759m2$1,270,000(last sale price)",https://www.realestate.co.nz/property/18-armadale-street-mosgiel-dunedin-city-otago/wfqp0R7bl
1202,61,"Last sold on
      30/10/202430 Glenmore Street, Glenleith31516m2$595,000(last sale price)",https://www.realestate.co.nz/property/30-glenmore-street-glenleith-dunedin-city-otago/21mtlzbr
1203,61,"Last sold on
      30/10/202439 Bath Street, Brighton21852m2$555,000(last sale price)",https://www.realestate.co.nz/property/39-bath-street-brighton-dunedin-city-otago/46gylggs
1204,61,"Last sold on
      30/10/202433 Easther Crescent, Kew41472m2$555,000(last sale price)",https://www.realestate.co.nz/property/33-easther-crescent-kew-dunedin-city-otago/5jtz10yr
1205,61,"Last sold on
      30/10/202497 Martin Road, Fairfield313636m2$1,065,000(last sale price)",https://www.realestate.co.nz/property/97-martin-road-fairfield-dunedin-city-otago/g2y4mfds
1206,61,"Last sold on
      30/10/202416 Ainslee Place, North East Valley31499m2$500,000(last sale price)",https://www.realestate.co.nz/property/16-ainslee-place-north-east-valley-dunedin-city-otago/tj7xmb7q
1207,61,"Last sold on
      30/10/20242 Queen Street, Brighton32405m2$514,000(last sale price)",https://www.realestate.co.nz/property/2-queen-street-brighton-dunedin-city-otago/ghxqykgs
1208,61,"Last sold on
      30/10/202422 Puketai Street, Andersons Bay31585m2$515,000(last sale price)",https://www.realestate.co.nz/property/22-puketai-street-andersons-bay-dunedin-city-otago/l396t4vr
1209,61,"Last sold on
      29/10/202454 Perth Street, Mosgiel31746m2$620,000(last sale price)",https://www.realestate.co.nz/property/54-perth-street-mosgiel-dunedin-city-otago/1bc2glks
1210,61,"Last sold on
      29/10/2024195 Purakaunui Road, Purakaunui215.66ha$1,550,000(last sale price)",https://www.realestate.co.nz/property/195-purakaunui-road-purakaunui-dunedin-city-otago/lc1l2f3q
1211,61,"Last sold on
      29/10/20248A Alexander Street, Abbotsford31961m2$565,000(last sale price)",https://www.realestate.co.nz/property/8a-alexander-street-abbotsford-dunedin-city-otago/99fp0f9r
1212,61,"Last sold on
      29/10/2024643 Highgate, Maori Hill32$720,000(last sale price)",https://www.realestate.co.nz/property/643-highgate-maori-hill-dunedin-city-otago/q80z4hdr
1213,61,"Last sold on
      29/10/2024134A Hillhead Road, Corstorphine11485m2$410,000(last sale price)",https://www.realestate.co.nz/property/134a-hillhead-road-corstorphine-dunedin-city-otago/fbtwkvyr
1214,61,"Last sold on
      29/10/202411 Wanaka Street, Ravensbourne421171m2$860,000(last sale price)",https://www.realestate.co.nz/property/11-wanaka-street-ravensbourne-dunedin-city-otago/ryf79p6q
1215,61,"Last sold on
      29/10/202431 Patrick Street, The Glen31402m2$620,000(last sale price)",https://www.realestate.co.nz/property/31-patrick-street-the-glen-dunedin-city-otago/kd1gqrlr
1216,61,"Last sold on
      29/10/202446 Sutcliffe Street, Saint Clair31710m2$780,000(last sale price)",https://www.realestate.co.nz/property/46-sutcliffe-street-saint-clair-dunedin-city-otago/s54qxp0r
1217,61,"Last sold on
      25/10/2024932 Harington Point Road, Harington Poin...31576m2$210,000(last sale price)",https://www.realestate.co.nz/property/932-harington-point-road-harington-point-dunedin-city-otago/0fzlb57r
1218,61,"Last sold on
      25/10/2024130 Albany Street, North Dunedin52$709,000(last sale price)",https://www.realestate.co.nz/property/130-albany-street-north-dunedin-dunedin-city-otago/nqzf3yrr
1219,61,"Last sold on
      25/10/202451 Viscount Road, Waldronville31868m2$750,000(last sale price)",https://www.realestate.co.nz/property/51-viscount-road-waldronville-dunedin-city-otago/m8d26vgs
1220,62,"Last sold on
      25/10/202461 Riccarton Road East, East Taieri311012m2$875,000(last sale price)",https://www.realestate.co.nz/property/61-riccarton-road-east-east-taieri-dunedin-city-otago/j1y8z3s3c
1221,62,"Last sold on
      25/10/202428 Ramsey Street, Allanton41911m2$610,000(last sale price)",https://www.realestate.co.nz/property/28-ramsey-street-allanton-dunedin-city-otago/gjs7wrfs
1222,62,"Last sold on
      25/10/202434 Scoular Street, Maryhill31372m2$535,000(last sale price)",https://www.realestate.co.nz/property/34-scoular-street-maryhill-dunedin-city-otago/s54qxpmr
1223,62,"Last sold on
      25/10/202415 Beta Street, Belleknowes31437m2$870,000(last sale price)",https://www.realestate.co.nz/property/15-beta-street-belleknowes-dunedin-city-otago/g16zcchr
1224,62,"Last sold on
      25/10/202432 Walton Street, Kaikorai31506m2$490,000(last sale price)",https://www.realestate.co.nz/property/32-walton-street-kaikorai-dunedin-city-otago/82ltqbgr
1225,62,"Last sold on
      24/10/202415 Seaview Terrace, Kew31693m2$664,000(last sale price)",https://www.realestate.co.nz/property/15-seaview-terrace-kew-dunedin-city-otago/946gylyr
1226,62,"Last sold on
      24/10/202457 Melbourne Street, South Dunedin31450m2$520,000(last sale price)",https://www.realestate.co.nz/property/57-melbourne-street-south-dunedin-dunedin-city-otago/6ww5rn2r
1227,62,"Last sold on
      24/10/202441A Carnarvon Street, Belleknowes21599m2$470,000(last sale price)",https://www.realestate.co.nz/property/41a-carnarvon-street-belleknowes-dunedin-city-otago/6ht3dqkr
1228,62,"Last sold on
      24/10/202486F Reid Road, South Dunedin21$310,000(last sale price)",https://www.realestate.co.nz/property/86f-reid-road-south-dunedin-dunedin-city-otago/5dg9xc2r
1229,62,"Last sold on
      24/10/202432 Anderton Crescent, Mosgiel42802m2$1,225,000(last sale price)",https://www.realestate.co.nz/property/32-anderton-crescent-mosgiel-dunedin-city-otago/j9j9j9shk
1230,62,"Last sold on
      24/10/2024107 Prince Albert Road, Saint Kilda42$580,000(last sale price)",https://www.realestate.co.nz/property/107-prince-albert-road-saint-kilda-dunedin-city-otago/grm35v3r
1231,62,"Last sold on
      24/10/202435A Oxley Crescent, Broad Bay21690m2$760,000(last sale price)",https://www.realestate.co.nz/property/35a-oxley-crescent-broad-bay-dunedin-city-otago/hprqlc7r
1232,62,"Last sold on
      24/10/202496 Campbells Road, Pine Hill421.98ha$1,350,000(last sale price)",https://www.realestate.co.nz/property/96-campbells-road-pine-hill-dunedin-city-otago/7hprql7q
1233,62,"Last sold on
      24/10/202437 Moodie Street, Shiel Hill53521m2$2,000,000(last sale price)",https://www.realestate.co.nz/property/37-moodie-street-shiel-hill-dunedin-city-otago/6cgf91tr
1234,62,"Last sold on
      23/10/202442A Bernera Street, Karitane32561m2$730,000(last sale price)",https://www.realestate.co.nz/property/42a-bernera-street-karitane-dunedin-city-otago/8qd89k2q
1235,62,"Last sold on
      23/10/202415 Butler Street, Maori Hill31753m2$1,200,500(last sale price)",https://www.realestate.co.nz/property/15-butler-street-maori-hill-dunedin-city-otago/kfsmztdr
1236,62,"Last sold on
      23/10/2024264 North Road, North East Valley31618m2$573,000(last sale price)",https://www.realestate.co.nz/property/264-north-road-north-east-valley-dunedin-city-otago/x9zz8v7q
1237,62,"Last sold on
      23/10/202442 Spencer Street, Andersons Bay41921m2$605,000(last sale price)",https://www.realestate.co.nz/property/42-spencer-street-andersons-bay-dunedin-city-otago/j3ky6cwr
